"gene_symbol","tissue","baseMean","log2FoldChange","pvalue"
"SLC25A38","SPLEEN",1.28724580234837,0.49395700066427,0.6733010737018
"SLC17A4","SPLEEN",0.789435132030492,1.04971602438987,0.673723905517904
"SLC27A6","SPLEEN",1.30715424589999,0.477654239179675,0.685150722877257
"SLC37A2","SPLEEN",1.79718261213611,-0.356452787419207,0.686651882389083
"SLC8B1","SPLEEN",2.41717477072466,0.349210154466333,0.688040075388022
"SLC29A1","SPLEEN",2.60034391496594,0.326550230323961,0.690124738699914
"SLC9A3R1","SPLEEN",3.40116441272336,-0.228776333319777,0.69379396379116
"SLC5A12","SPLEEN",1.34127095008528,0.452978639056315,0.697277437917216
"SLC5A8","SPLEEN",0.886754947935294,0.755882743284301,0.697485201374573
"SLC6A6","SPLEEN",1.98851329841354,0.348634469950866,0.701861491404708
"SLC2A6","SPLEEN",1.60657443393816,-0.347975150660893,0.705783991814042
"SLC16A9","SPLEEN",1.1534148854021,0.509027909016947,0.706425796400138
"SLC6A19","SPLEEN",1.18822387441211,0.497792811219715,0.711529778932601
"SLC22A17","SPLEEN",2.17815587789584,0.311037699242471,0.715824386289196
"SLC35B2","SPLEEN",2.40015748221612,-0.313200411751029,0.722157401352191
"SLC35A1","SPLEEN",1.40823365465386,-0.359632199795166,0.723003387196002
"SLC12A6","SPLEEN",2.48982890067034,-0.298661808235952,0.723391632368214
"SLC17A1","SPLEEN",0.868845539826922,0.698579870769006,0.730044995045824
"SLC23A3","SPLEEN",0.868845539826922,0.698579870769006,0.730044995045824
"SLC25A48","SPLEEN",0.868845539826922,0.698579870769006,0.730044995045824
"SLC26A7","SPLEEN",0.868845539826922,0.698579870769006,0.730044995045824
"SLC20A2","SPLEEN",2.37697864566703,0.299284418483251,0.731312910972063
"SLC35F6","LUNG",2.45995492940583,0.276895013835067,0.753365511107671
"SLC12A9","LUNG",2.44336966400238,-0.255974190657769,0.755297424855889
"SLC38A1","LUNG",2.63842083360033,0.266487171679488,0.761529093610698
"SLCO2B1","LIVER",5.18215032210586,0.161684791299592,0.898911465061884
"SLC35B2","WAT",2.96458153323325,-0.164980299349818,0.850635951346426
"SLC37A4","SKIN",3.07121720457705,0.369335808145617,0.661823692149776
"SLC25A6","SKIN",13.2070642091115,0.220981728098184,0.664377385355541
"SLC30A4","SKIN",1.2341462545353,0.502982485242537,0.667343284711502
"SLC10A7","SKIN",1.18916021412586,0.492966362034472,0.672011115820498
"SLC38A2","LIVER",11.9877129379309,0.149311673324679,0.907787257233204
"SLC12A4","LIVER",5.99225980260169,0.087259033725611,0.913052746182867
"SLC22A5","LIVER",2.54355801515424,-0.0988082594859239,0.920721618700403
"SLC40A1","LIVER",5.32053477381329,-0.127584454681398,0.922368618436946
"SLC38A4","LIVER",3.91217426240219,0.152328067555559,0.922964274263239
"SLC10A1","LIVER",4.42828064722716,0.137270410713736,0.924143512258613
"SLC15A2","SPLEEN",1.10300513532797,0.458899208922411,0.74374496657993
"SLC39A14","MUSCLE",5.21873573555122,1.95183523659419,0.0251968161177615
"SLC25A4","MUSCLE",6.95620319569665,-1.55446513660352,0.0291956504174833
"ABCA1","MUSCLE",5.94282816624111,1.70495129207781,0.0292150458194867
"SLC38A2","MUSCLE",5.11621366528096,1.81135857845918,0.0368215133647181
"SLCO2B1","MUSCLE",3.82181622237457,1.92837273536013,0.0368217403099297
"SLCO1B3","MUSCLE",2.18484135523524,2.50467999087129,0.0622648347578307
"SLC27A5","MUSCLE",2.75714613059987,2.28174627958457,0.0628485183710233
"SLC9A3R1","MUSCLE",4.71472400306623,1.40184930699375,0.0648454650116038
"SLC11A1","MUSCLE",1.98871045857036,2.33335311818989,0.0650457975237131
"SLC3A2","MUSCLE",3.96434313902065,1.44587456098559,0.0733586210478142
"SLC13A3","MUSCLE",2.9549601909409,2.10092614392552,0.0772409818372454
"SLC31A1","MUSCLE",2.23909288608985,1.93477496357747,0.0781733937939564
"SLC7A8","MUSCLE",2.13804728832906,1.98439769232061,0.083411732778986
"SLC11A2","MUSCLE",2.63629895368111,1.65384871140263,0.0924855640646649
"ABCC2","MUSCLE",2.6388910275599,1.79074980388247,0.0946579951806418
"SLC20A1","MUSCLE",3.43475550571747,1.43721010617758,0.0950567115360349
"SLC4A4","MUSCLE",4.02747659104925,1.54496002110022,0.0967977599918994
"SLC13A5","MUSCLE",2.17446847585739,1.84711935949937,0.0994961301118605
"SLC15A2","MUSCLE",1.61583350004599,2.02443329591658,0.0995250120615369
"SLC2A4","MUSCLE",1.88521109649039,-1.6647398456264,0.115778703751007
"SLC7A5","MUSCLE",2.00078018810077,1.70887742517614,0.119608695520927
"SLC34A2","MUSCLE",2.47220795935414,2.07997365387253,0.119713555966394
"SLC1A1","MUSCLE",2.08450759830158,1.78199877957525,0.121756054212029
"SLC45A4","MUSCLE",2.42923068204523,1.54574696624047,0.122811942537218
"SLC2A2","MUSCLE",2.10723897868774,1.8026413560001,0.124136512028124
"SLC40A1","MUSCLE",3.52355980630667,1.44124046353117,0.124913126152219
"SLC27A2","MUSCLE",1.53713373715455,1.93343837204239,0.133085055736208
"SLC6A6","MUSCLE",3.76521010593298,1.3134534560761,0.133406745144193
"SLC17A1","MUSCLE",1.52536894223892,1.93331577297782,0.1335511011328
"ABCG1","MUSCLE",1.99327340379936,1.69341968052881,0.135014040869947
"ABCB11","MUSCLE",1.68545600612096,2.03459192088825,0.13636747774932
"ABCB4","MUSCLE",1.68545600612096,2.03459192088825,0.13636747774932
"SLC13A1","MUSCLE",1.48248374620377,1.90133006048149,0.139356608199179
"SLC25A30","MUSCLE",2.90965995431107,1.3934212902108,0.146258258353651
"SLC22A7","MUSCLE",1.58216143695934,1.91740434754719,0.153863367788889
"ABCC6","MUSCLE",2.4306479150097,1.60948871080291,0.154460114402609
"SLC25A15","MUSCLE",2.34857290321095,1.55951089697006,0.155513062756612
"SLC16A12","MUSCLE",2.85411768913134,1.44574722699619,0.165019710355048
"SLC4A2","MUSCLE",3.37859224076512,1.16859143400263,0.167492699974952
"SLC25A37","MUSCLE",2.32333295065789,1.37702991350684,0.174292225905495
"SLC39A8","MUSCLE",2.63835391679643,1.2904511053375,0.178017656231498
"SLC2A3","MUSCLE",2.67695778741147,1.31700508711217,0.178811513640672
"SLC22A18","MUSCLE",1.77521836271562,1.58008399865992,0.182038812810011
"SLC45A3","MUSCLE",1.81797272056936,1.55674104359864,0.182507568180086
"SLC5A12","MUSCLE",2.64957559035739,1.47244677710601,0.187264492027381
"SLC25A39","MUSCLE",3.88576149773257,1.07261234756562,0.188002897774642
"SLC44A4","MUSCLE",2.21713007403595,1.43567665551737,0.188632617540852
"SLC16A3","MUSCLE",3.34992286746361,-1.0116305152538,0.195632730571868
"SLC23A2","MUSCLE",3.06127914345286,1.15074295272452,0.195984720492472
"SLC6A20","MUSCLE",2.64748049643661,1.23143866062603,0.197404419183637
"SLC39A9","MUSCLE",2.59640047264395,1.19245963806532,0.198351223260804
"SLC30A1","MUSCLE",1.71333280653326,1.4560711202398,0.199622467007977
"SLC8A1","MUSCLE",2.12597152242982,1.32612815523311,0.200968622248101
"SLC15A3","MUSCLE",1.84970579275723,1.48145463325587,0.202490482235369
"SLC38A4","MUSCLE",2.50578829005361,1.47269271275962,0.204929315514189
"SLC6A12","MUSCLE",1.88819733464072,1.56024623058018,0.208171771202457
"SLC12A7","MUSCLE",4.09239663315719,0.984679369886948,0.208456270783248
"SLC25A47","MUSCLE",3.25033492481071,1.32868348904212,0.217230598505468
"ABCA3","MUSCLE",3.23321285348299,1.15639237996296,0.217675986031756
"SLC16A9","MUSCLE",1.25400331629269,1.55970720698255,0.225950381690008
"ABCB1","MUSCLE",2.18517303468706,1.33154838297508,0.226883830816984
"SLC7A1","MUSCLE",3.56062148475466,1.02004824960971,0.231885919923637
"SLC26A1","MUSCLE",2.83136087970836,1.0695865317474,0.234097693421464
"SLC22A1","MUSCLE",2.48556196816688,1.30765449394237,0.23413542788275
"SLC10A1","MUSCLE",2.66910422370735,1.19210379603792,0.235473346947213
"SLC38A1","MUSCLE",2.12203345055283,1.29567968387078,0.235848059159534
"SLC6A18","MUSCLE",1.64182616064013,1.51843343912535,0.24019207368686
"SLC25A17","MUSCLE",1.61768694820139,1.31315421756479,0.251616601847534
"SLC5A3","MUSCLE",2.40134907688426,1.10077007444606,0.260303218473374
"ABCC10","MUSCLE",3.35042899462211,0.952283766131815,0.261921253109206
"SLC7A2","MUSCLE",3.08294425685017,1.12977844741596,0.26683933386081
"SLC12A1","MUSCLE",1.55358813358956,1.40011397182499,0.269943768247359
"SLC30A7","MUSCLE",1.58663459748555,1.24572621094542,0.272935514484397
"ABCB10","MUSCLE",1.58453506722414,1.2440423312099,0.273552611445228
"SLC7A9","MUSCLE",1.21311764694892,1.43677863774807,0.275435701650039
"SLC22A12","MUSCLE",1.94904476273349,1.35616956688532,0.278665342750251
"ABCD4","MUSCLE",1.97677751209837,1.12398834058624,0.279181898286283
"SLC6A9","MUSCLE",1.27394069094851,1.4105076658794,0.279972196345976
"SLC39A4","MUSCLE",0.905899044855557,1.5579733999468,0.285960506155935
"SLC46A3","MUSCLE",2.76173138429727,0.939216279538187,0.293986954841922
"SLC5A1","MUSCLE",2.63557435542946,1.13149833488657,0.294630461775784
"SLC26A7","MUSCLE",1.13670144487577,1.41826522775276,0.29746653771668
"SLC25A13","MUSCLE",2.04336675122139,1.09820667604645,0.298564336938913
"SLC9A3R2","MUSCLE",3.23891183458899,0.934454340548071,0.302172048138185
"SLC4A7","MUSCLE",3.22165685748339,0.872674387602612,0.303197268052909
"SLC25A34","MUSCLE",2.16567707521343,-1.01234578150834,0.304206560499622
"SLC25A44","MUSCLE",1.98473782754201,1.04655096826853,0.305031178121948
"SLC25A27","MUSCLE",1.55268398178824,1.18799926446484,0.307391774735805
"SLC44A2","MUSCLE",4.11011685160083,0.831128850649791,0.308496935643825
"SLC16A10","MUSCLE",2.62460368741141,0.902810950369262,0.311770645840386
"SLC17A4","MUSCLE",1.15077627225979,1.33860597816363,0.312055626104348
"SLC22A6","MUSCLE",1.47690439924763,1.30665987966862,0.313018705041438
"ABCB7","MUSCLE",1.52712291209925,1.16309576543815,0.313217941578507
"ABCD3","MUSCLE",2.34401137144595,0.963242572126087,0.315780968738431
"SLC7A7","MUSCLE",3.22201379451819,0.795718500346588,0.31887057488149
"SLC26A6","MUSCLE",1.57523930672531,1.1147706409599,0.33385067219616
"ABCF1","MUSCLE",3.5931487274452,0.775770546070161,0.338144353284451
"SLC35E2B","MUSCLE",3.79912719678948,0.729877854008805,0.340656252708573
"SLC25A25","MUSCLE",2.84158923988384,0.853724199154329,0.341567189271331
"SLC26A3","MUSCLE",1.27136260093638,1.36445361629694,0.342217863433991
"ABCG8","MUSCLE",1.24200557852575,1.32285965962746,0.344353875944979
"SLC1A3","MUSCLE",1.46125527243489,-1.06940017906498,0.345028867337086
"ABCC3","MUSCLE",2.92600521581359,0.819395875003739,0.346916745821521
"SLC39A5","MUSCLE",2.60237575104441,0.870357635824078,0.347299730842987
"SLC39A7","MUSCLE",2.6597811094602,0.83297142242974,0.356689125255842
"SLCO2A1","MUSCLE",2.7594141762281,0.839922512125167,0.360604775303642
"ABCE1","MUSCLE",1.9178028595662,0.94768652579027,0.364334672822999
"SLC2A1","MUSCLE",2.41055872821362,0.82315278925329,0.368650390995714
"SLC2A12","MUSCLE",1.39757044978738,-0.969569933056273,0.369703148650668
"ABCF3","MUSCLE",2.6815376996772,0.789390605515696,0.376166585777649
"SLC1A2","MUSCLE",1.12516681555134,1.18827904928992,0.376939364812153
"ABCG2","MUSCLE",2.33713474261594,0.884238337080561,0.379063725279712
"SLC44A3","MUSCLE",2.21115013558964,0.847359510177952,0.381873506560857
"SLC17A5","MUSCLE",1.09945314319686,1.13291137949187,0.381999729421166
"SLC27A4","MUSCLE",2.54596234933642,0.796002327603219,0.383699899888992
"SLC7A11","MUSCLE",0.77324745328331,1.27294750386331,0.385660071089937
"SLC25A6","MUSCLE",10.4455389743088,0.462682437044186,0.387035929841384
"SLC36A1","MUSCLE",1.7800211671281,0.920645778760177,0.388289835152341
"SLC25A51","MUSCLE",2.22383928252255,0.824448690672034,0.38905872303993
"SLC30A9","MUSCLE",1.84749264268308,0.887286129800109,0.392829059398797
"SLC43A2","MUSCLE",7.84299744461594,0.512373776780664,0.394025278413546
"SLC9A3","MUSCLE",1.3501907388917,1.06917439189788,0.396273244283528
"SLC25A40","MUSCLE",0.760348866250122,1.23455642949647,0.396781457747386
"ABCC5","MUSCLE",3.35482541809721,0.727199863197534,0.396813467867874
"SLC25A5","MUSCLE",3.36970191267587,0.652069343825928,0.397804846148702
"SLC6A19","MUSCLE",1.7868467482876,0.975843840309024,0.398085250066656
"SLC17A9","MUSCLE",1.50788644757465,1.02742364182154,0.398491737322202
"SLC33A1","MUSCLE",1.7884096625865,0.901334984752366,0.400006382904788
"SLC6A8","MUSCLE",4.54344751473458,-0.612632441730108,0.400090019850922
"SLC39A14","MUSCLE",5.21873573555122,1.95183523659419,0.0251968161177615
"SLC25A4","MUSCLE",6.95620319569665,-1.55446513660352,0.0291956504174833
"ABCA1","MUSCLE",5.94282816624111,1.70495129207781,0.0292150458194867
"SLC38A2","MUSCLE",5.11621366528096,1.81135857845918,0.0368215133647181
"SLCO2B1","MUSCLE",3.82181622237457,1.92837273536013,0.0368217403099297
"SLCO1B3","MUSCLE",2.18484135523524,2.50467999087129,0.0622648347578307
"SLC27A5","MUSCLE",2.75714613059987,2.28174627958457,0.0628485183710233
"SLC9A3R1","MUSCLE",4.71472400306623,1.40184930699375,0.0648454650116038
"SLC11A1","MUSCLE",1.98871045857036,2.33335311818989,0.0650457975237131
"SLC3A2","MUSCLE",3.96434313902065,1.44587456098559,0.0733586210478142
"SLC13A3","MUSCLE",2.9549601909409,2.10092614392552,0.0772409818372454
"SLC31A1","MUSCLE",2.23909288608985,1.93477496357747,0.0781733937939564
"SLC7A8","MUSCLE",2.13804728832906,1.98439769232061,0.083411732778986
"SLC11A2","MUSCLE",2.63629895368111,1.65384871140263,0.0924855640646649
"ABCC2","MUSCLE",2.6388910275599,1.79074980388247,0.0946579951806418
"SLC20A1","MUSCLE",3.43475550571747,1.43721010617758,0.0950567115360349
"SLC4A4","MUSCLE",4.02747659104925,1.54496002110022,0.0967977599918994
"SLC13A5","MUSCLE",2.17446847585739,1.84711935949937,0.0994961301118605
"SLC15A2","MUSCLE",1.61583350004599,2.02443329591658,0.0995250120615369
"SLC2A4","MUSCLE",1.88521109649039,-1.6647398456264,0.115778703751007
"SLC7A5","MUSCLE",2.00078018810077,1.70887742517614,0.119608695520927
"SLC34A2","MUSCLE",2.47220795935414,2.07997365387253,0.119713555966394
"SLC1A1","MUSCLE",2.08450759830158,1.78199877957525,0.121756054212029
"SLC45A4","MUSCLE",2.42923068204523,1.54574696624047,0.122811942537218
"SLC2A2","MUSCLE",2.10723897868774,1.8026413560001,0.124136512028124
"SLC40A1","MUSCLE",3.52355980630667,1.44124046353117,0.124913126152219
"SLC27A2","MUSCLE",1.53713373715455,1.93343837204239,0.133085055736208
"SLC6A6","MUSCLE",3.76521010593298,1.3134534560761,0.133406745144193
"SLC17A1","MUSCLE",1.52536894223892,1.93331577297782,0.1335511011328
"ABCG1","MUSCLE",1.99327340379936,1.69341968052881,0.135014040869947
"ABCB11","MUSCLE",1.68545600612096,2.03459192088825,0.13636747774932
"ABCB4","MUSCLE",1.68545600612096,2.03459192088825,0.13636747774932
"SLC13A1","MUSCLE",1.48248374620377,1.90133006048149,0.139356608199179
"SLC25A30","MUSCLE",2.90965995431107,1.3934212902108,0.146258258353651
"SLC22A7","MUSCLE",1.58216143695934,1.91740434754719,0.153863367788889
"ABCC6","MUSCLE",2.4306479150097,1.60948871080291,0.154460114402609
"SLC25A15","MUSCLE",2.34857290321095,1.55951089697006,0.155513062756612
"SLC16A12","MUSCLE",2.85411768913134,1.44574722699619,0.165019710355048
"SLC4A2","MUSCLE",3.37859224076512,1.16859143400263,0.167492699974952
"SLC25A37","MUSCLE",2.32333295065789,1.37702991350684,0.174292225905495
"SLC39A8","MUSCLE",2.63835391679643,1.2904511053375,0.178017656231498
"SLC2A3","MUSCLE",2.67695778741147,1.31700508711217,0.178811513640672
"SLC22A18","MUSCLE",1.77521836271562,1.58008399865992,0.182038812810011
"SLC45A3","MUSCLE",1.81797272056936,1.55674104359864,0.182507568180086
"SLC5A12","MUSCLE",2.64957559035739,1.47244677710601,0.187264492027381
"SLC25A39","MUSCLE",3.88576149773257,1.07261234756562,0.188002897774642
"SLC44A4","MUSCLE",2.21713007403595,1.43567665551737,0.188632617540852
"SLC16A3","MUSCLE",3.34992286746361,-1.0116305152538,0.195632730571868
"SLC23A2","MUSCLE",3.06127914345286,1.15074295272452,0.195984720492472
"SLC6A20","MUSCLE",2.64748049643661,1.23143866062603,0.197404419183637
"SLC39A9","MUSCLE",2.59640047264395,1.19245963806532,0.198351223260804
"SLC30A1","MUSCLE",1.71333280653326,1.4560711202398,0.199622467007977
"SLC8A1","MUSCLE",2.12597152242982,1.32612815523311,0.200968622248101
"SLC15A3","MUSCLE",1.84970579275723,1.48145463325587,0.202490482235369
"SLC38A4","MUSCLE",2.50578829005361,1.47269271275962,0.204929315514189
"SLC6A12","MUSCLE",1.88819733464072,1.56024623058018,0.208171771202457
"SLC12A7","MUSCLE",4.09239663315719,0.984679369886948,0.208456270783248
"SLC25A47","MUSCLE",3.25033492481071,1.32868348904212,0.217230598505468
"ABCA3","MUSCLE",3.23321285348299,1.15639237996296,0.217675986031756
"SLC16A9","MUSCLE",1.25400331629269,1.55970720698255,0.225950381690008
"ABCB1","MUSCLE",2.18517303468706,1.33154838297508,0.226883830816984
"SLC7A1","MUSCLE",3.56062148475466,1.02004824960971,0.231885919923637
"SLC26A1","MUSCLE",2.83136087970836,1.0695865317474,0.234097693421464
"SLC22A1","MUSCLE",2.48556196816688,1.30765449394237,0.23413542788275
"SLC10A1","MUSCLE",2.66910422370735,1.19210379603792,0.235473346947213
"SLC38A1","MUSCLE",2.12203345055283,1.29567968387078,0.235848059159534
"SLC6A18","MUSCLE",1.64182616064013,1.51843343912535,0.24019207368686
"SLC25A17","MUSCLE",1.61768694820139,1.31315421756479,0.251616601847534
"SLC5A3","MUSCLE",2.40134907688426,1.10077007444606,0.260303218473374
"ABCC10","MUSCLE",3.35042899462211,0.952283766131815,0.261921253109206
"SLC7A2","MUSCLE",3.08294425685017,1.12977844741596,0.26683933386081
"SLC12A1","MUSCLE",1.55358813358956,1.40011397182499,0.269943768247359
"SLC30A7","MUSCLE",1.58663459748555,1.24572621094542,0.272935514484397
"ABCB10","MUSCLE",1.58453506722414,1.2440423312099,0.273552611445228
"SLC7A9","MUSCLE",1.21311764694892,1.43677863774807,0.275435701650039
"SLC22A12","MUSCLE",1.94904476273349,1.35616956688532,0.278665342750251
"ABCD4","MUSCLE",1.97677751209837,1.12398834058624,0.279181898286283
"SLC6A9","MUSCLE",1.27394069094851,1.4105076658794,0.279972196345976
"SLC39A4","MUSCLE",0.905899044855557,1.5579733999468,0.285960506155935
"SLC46A3","MUSCLE",2.76173138429727,0.939216279538187,0.293986954841922
"SLC5A1","MUSCLE",2.63557435542946,1.13149833488657,0.294630461775784
"SLC26A7","MUSCLE",1.13670144487577,1.41826522775276,0.29746653771668
"SLC25A13","MUSCLE",2.04336675122139,1.09820667604645,0.298564336938913
"SLC9A3R2","MUSCLE",3.23891183458899,0.934454340548071,0.302172048138185
"SLC4A7","MUSCLE",3.22165685748339,0.872674387602612,0.303197268052909
"SLC25A34","MUSCLE",2.16567707521343,-1.01234578150834,0.304206560499622
"SLC25A44","MUSCLE",1.98473782754201,1.04655096826853,0.305031178121948
"SLC25A27","MUSCLE",1.55268398178824,1.18799926446484,0.307391774735805
"SLC44A2","MUSCLE",4.11011685160083,0.831128850649791,0.308496935643825
"SLC16A10","MUSCLE",2.62460368741141,0.902810950369262,0.311770645840386
"SLC17A4","MUSCLE",1.15077627225979,1.33860597816363,0.312055626104348
"SLC22A6","MUSCLE",1.47690439924763,1.30665987966862,0.313018705041438
"ABCB7","MUSCLE",1.52712291209925,1.16309576543815,0.313217941578507
